dm_1,lai_2,foto_2,lai_1,temp_1,lai_3,lai_4,foto_1,mikro_1,meldug_4,straaling_1,straaling_3,dm_4,nedboer_3,middel_2,temp_3,dm_2,nedboer_1,meldug_1,middel_1,mikro_3,lai_0,dm_3,meldug_2,nedboer_2,straaling_4,temp_4,foto_3,udbytte,mikro_2,middel_3,temp_2,meldug_3,straaling_2,foto_4
16,5,14,5,0,3,1,12,3,0,1,2,60,2,2,1,36,0,4,2,2,3,50,0,0,0,1,13,1,1,3,0,0,3,11
13,6,9,5,0,4,1,10,0,0,0,0,61,2,2,1,24,0,6,0,3,2,54,0,2,0,2,20,2,3,3,0,0,0,8
12,6,12,5,3,4,1,9,3,0,0,1,52,1,0,1,27,1,0,2,1,2,50,0,1,2,0,17,68,2,3,1,0,1,6
9,3,9,3,0,2,1,8,3,0,0,1,48,1,2,1,19,2,7,1,1,3,37,4,0,1,1,14,65,1,2,3,0,1,11
6,3,9,4,1,2,1,6,2,0,2,0,52,2,3,1,19,2,1,3,3,1,40,0,2,0,1,15,68,3,3,0,0,1,12
11,7,9,6,3,4,1,8,3,0,2,0,45,2,2,1,22,1,8,2,2,3,43,0,2,0,1,16,61,2,1,1,0,0,7
9,3,7,4,2,2,1,7,2,0,2,1,40,2,0,0,17,1,2,1,3,1,33,0,2,0,2,13,57,3,1,0,0,0,9
13,7,11,7,0,5,1,10,0,0,0,1,57,1,0,1,26,0,1,0,3,3,51,0,1,2,0,19,73,2,1,0,0,0,9
12,7,9,7,1,4,1,9,0,0,0,1,57,1,1,1,24,1,0,0,3,4,47,0,2,2,0,17,72,2,0,1,0,0,11
9,5,10,5,3,3,1,8,1,0,0,0,45,1,0,2,21,0,0,0,1,3,41,0,0,2,1,15,61,0,0,0,0,0,8
17,6,10,6,1,5,2,12,0,0,1,0,67,2,2,0,28,1,2,1,2,3,53,0,2,0,1,19,7,2,0,0,0,0,12
6,4,8,4,0,3,1,6,2,0,2,0,51,0,0,1,16,2,8,2,1,2,37,0,2,0,1,16,68,2,3,1,0,0,11
16,5,12,5,0,3,1,11,2,0,0,2,55,0,0,2,30,1,0,2,1,3,46,0,1,2,1,13,71,3,3,3,0,1,9
17,6,14,6,3,4,1,12,3,0,1,0,72,2,1,2,38,1,0,1,3,3,62,0,2,0,0,17,12,3,0,0,0,1,11
15,2,9,3,0,1,0,11,0,0,0,0,31,1,1,1,24,0,0,2,3,0,31,0,2,1,1,9,49,3,3,3,0,1,4
13,7,8,7,0,4,1,9,2,0,2,0,50,1,2,1,23,2,0,1,2,3,46,0,2,2,2,18,66,3,3,3,0,2,8
11,4,9,5,1,3,1,8,0,1,0,0,51,2,1,2,23,0,8,2,3,2,43,0,2,1,1,15,67,2,3,2,0,0,10
12,1,7,3,3,0,0,9,1,4,0,1,8,1,0,2,20,1,7,3,1,3,13,7,1,2,0,0,22,3,0,0,5,1,0
12,3,11,3,2,3,1,9,0,0,0,1,61,1,2,1,28,1,5,1,1,3,50,2,1,0,1,18,2,2,0,2,0,1,11
15,3,10,3,0,2,1,11,0,1,1,3,56,2,0,0,28,1,6,0,3,1,50,0,1,0,0,17,71,2,3,0,0,1,8
11,4,9,4,0,3,1,9,1,0,0,0,48,2,2,1,22,0,1,0,3,1,39,0,2,2,2,14,65,3,2,3,0,0,9
7,3,8,3,3,2,1,7,1,0,0,0,44,2,2,0,17,0,6,0,2,0,35,1,2,0,1,13,60,3,2,1,0,0,8
11,2,7,2,0,2,1,8,3,0,1,0,33,0,2,1,17,1,5,2,0,2,29,2,0,1,1,11,50,0,3,2,0,0,7
10,3,9,3,1,2,0,9,3,1,1,1,38,1,3,1,21,2,2,3,3,1,37,4,2,1,0,12,56,3,2,1,6,1,5
6,1,3,1,1,1,0,6,3,4,1,1,22,1,3,1,7,2,7,0,2,3,19,8,1,2,2,10,40,2,3,2,4,0,5
8,6,13,6,1,4,1,7,3,0,2,0,53,1,0,1,26,1,1,1,2,2,46,0,1,0,0,16,69,2,2,2,0,0,8
2,1,5,1,3,0,0,3,1,2,2,3,3,2,0,2,7,0,7,3,3,2,4,7,2,0,1,1,42,2,1,3,8,1,2
15,4,9,5,0,2,1,10,0,0,0,0,41,0,1,1,26,0,2,0,1,3,38,0,0,2,1,12,58,1,0,0,0,0,6
11,4,8,4,3,3,1,9,3,0,0,1,48,1,0,1,20,2,6,0,2,1,44,1,2,0,0,18,65,3,2,1,0,0,7
0,0,2,0,0,0,0,1,2,0,2,3,0,0,2,1,0,2,7,0,1,3,0,5,1,2,0,3,0,1,1,3,2,0,0
11,7,12,6,0,4,1,8,3,0,2,0,58,2,2,1,27,1,8,2,2,3,53,1,1,2,1,18,74,3,3,3,0,0,9
16,5,11,6,3,3,1,12,3,0,3,0,58,2,0,1,30,1,1,2,3,3,54,0,1,2,2,17,74,3,2,0,0,0,7
15,4,11,4,3,1,0,11,3,7,1,1,29,1,3,1,29,2,4,3,0,1,37,8,2,2,0,9,46,3,3,1,7,0,0
15,2,9,2,0,2,1,11,3,0,1,1,51,1,3,2,26,0,5,1,1,1,42,4,0,0,0,13,67,1,0,1,2,0,11
14,2,8,3,1,1,0,10,1,0,1,1,26,1,1,0,23,0,6,3,0,1,33,5,2,0,0,9,44,2,2,0,1,1,0
15,5,11,6,3,4,1,10,3,0,0,1,61,0,2,1,30,1,6,3,0,3,58,8,0,1,1,19,1,1,3,0,0,1,7
14,6,8,6,3,4,1,10,1,0,1,0,52,1,1,0,23,0,8,0,3,4,48,4,1,0,0,18,68,3,1,1,1,0,8
10,4,9,4,0,2,1,8,1,0,0,1,45,0,1,2,21,1,6,3,1,1,40,3,2,0,0,14,61,3,0,1,2,0,7
0,0,0,0,0,0,0,2,3,0,3,1,0,1,0,1,0,1,7,1,3,0,0,4,0,0,2,0,0,1,0,1,0,0,0
4,0,0,1,3,0,0,5,1,4,1,3,0,0,3,1,1,1,7,1,1,4,0,8,2,2,0,0,0,3,0,0,5,1,0
11,3,6,3,0,1,0,9,0,7,0,0,28,2,3,1,18,1,3,3,3,1,29,8,2,2,1,9,46,2,3,1,5,0,3
12,6,11,5,1,4,1,8,0,0,2,1,59,1,3,0,26,0,8,0,3,2,57,0,0,2,2,22,74,1,2,1,0,0,8
12,5,10,5,0,4,1,9,0,1,2,2,46,2,0,0,24,0,6,3,3,3,41,6,1,0,1,14,62,3,0,3,6,0,7
15,5,9,5,3,4,1,11,2,0,0,1,54,1,1,1,27,0,1,2,1,2,53,0,1,0,1,19,70,0,2,1,0,0,6
7,5,10,5,0,3,1,6,0,0,2,0,45,1,3,1,19,0,8,0,3,2,39,0,2,1,1,15,61,2,3,0,0,0,8
5,1,7,1,0,1,0,5,2,0,0,1,23,2,2,1,11,2,7,3,2,3,29,5,1,0,1,13,40,0,1,1,1,0,0
9,2,9,2,0,1,1,7,0,0,0,1,41,0,1,1,20,0,6,2,1,0,35,0,2,2,0,12,57,3,0,1,0,3,7
14,4,10,5,2,3,1,10,2,0,0,0,54,2,3,1,25,2,6,0,3,2,50,0,1,2,0,18,70,0,0,2,0,1,6
14,4,11,5,2,3,1,10,2,0,0,0,61,1,0,0,28,1,3,3,1,3,52,3,2,2,0,18,2,3,1,3,6,1,10
12,3,9,4,0,2,1,9,0,0,1,1,51,1,1,0,22,0,1,1,1,1,44,0,2,2,1,17,67,3,2,3,0,0,10
10,2,6,2,0,2,1,8,2,0,0,1,34,0,1,1,15,1,8,2,1,0,32,0,1,2,1,13,51,2,1,0,0,0,5
11,5,9,5,3,3,1,8,1,1,0,1,47,1,3,0,21,0,5,1,3,3,42,4,1,2,1,16,63,2,0,2,8,0,7
10,3,7,3,0,2,1,8,2,0,0,1,43,2,2,2,17,1,5,0,3,3,34,4,1,2,1,13,59,3,1,0,0,0,9
9,6,9,6,1,4,1,7,3,0,2,0,54,2,1,2,20,2,4,0,3,4,45,0,0,0,2,18,70,0,3,0,0,0,10
11,5,9,5,0,3,1,8,0,0,2,0,49,1,2,2,22,0,3,3,1,3,38,4,1,2,0,13,66,3,1,1,2,0,12
18,3,9,4,0,2,1,12,1,0,3,0,68,2,1,0,29,1,1,3,2,1,53,2,0,1,0,18,8,3,2,1,0,1,14
8,0,0,2,3,0,0,7,1,0,0,0,2,2,0,0,4,0,7,3,2,3,6,7,2,2,2,3,42,2,2,2,3,3,0
14,5,11,6,0,4,1,10,2,2,0,1,67,2,2,1,27,2,8,0,3,3,59,4,2,0,1,21,7,2,3,2,0,1,9
10,3,10,4,0,2,0,8,0,0,2,0,33,2,1,1,23,0,5,1,2,3,40,1,2,0,1,13,50,2,3,1,0,1,0
16,3,8,5,2,3,1,12,0,0,1,1,54,1,1,0,24,1,3,3,3,3,46,5,2,0,0,16,70,2,2,0,2,0,11
12,5,10,5,0,3,1,9,0,1,0,1,55,1,3,2,26,0,3,1,1,3,51,0,1,1,1,19,71,3,3,3,1,0,7
9,3,12,3,0,2,1,7,0,0,0,2,48,1,3,2,26,1,5,2,1,3,41,1,2,2,0,12,65,2,0,0,4,1,9
1,0,0,0,1,0,0,3,0,0,0,0,1,1,0,1,0,0,7,2,3,2,0,2,0,0,0,0,31,0,3,2,0,1,4
14,4,10,5,2,1,0,10,2,7,0,1,35,2,3,2,27,2,6,3,3,3,42,8,2,0,0,12,52,3,3,0,5,1,0
15,6,10,6,0,4,1,11,3,0,0,0,62,1,1,2,27,2,6,0,1,3,47,1,2,0,1,15,2,3,0,2,0,0,12
9,2,7,2,1,2,0,7,2,0,0,0,30,2,2,1,17,2,5,1,2,0,35,2,1,2,1,14,47,3,1,3,0,1,2
16,6,8,6,3,4,1,11,1,0,1,3,50,2,3,1,25,0,1,1,2,3,49,0,0,2,1,18,67,1,3,3,0,2,6
13,6,7,6,3,4,1,9,3,0,0,1,53,0,3,0,20,1,0,3,0,3,43,0,1,1,0,18,69,3,2,3,0,2,11
13,6,13,6,0,4,1,10,0,0,1,1,61,2,0,0,30,0,3,2,3,3,54,0,0,2,2,18,2,2,3,2,0,1,9
14,2,7,3,2,2,1,11,0,0,0,0,43,0,2,2,23,0,8,2,1,0,39,1,2,0,0,13,59,2,3,1,0,0,8
0,0,4,0,0,0,0,1,0,0,1,0,0,2,0,1,3,0,7,3,2,2,0,7,1,2,1,0,0,1,2,1,3,1,0
8,3,7,3,3,2,1,8,3,0,0,3,43,2,0,1,15,2,5,0,3,2,39,4,0,0,0,17,60,0,3,0,0,0,7
15,4,12,4,1,2,1,12,2,0,1,1,61,0,1,1,31,2,8,2,1,2,50,0,1,0,0,15,2,2,1,0,0,1,12
17,6,12,5,0,4,1,12,2,2,1,0,62,2,1,2,31,1,5,0,3,4,57,6,2,0,0,18,3,3,3,3,0,1,8
12,2,8,2,0,1,0,9,2,0,1,1,38,2,2,1,21,2,7,1,3,3,38,6,2,2,1,13,55,2,0,1,0,1,4
8,1,6,1,0,0,0,6,2,0,1,1,3,1,0,0,14,2,7,2,0,3,8,2,2,0,1,0,42,3,3,3,0,1,1
12,2,7,3,2,1,0,10,0,0,1,0,31,0,2,0,19,1,8,0,0,1,31,0,1,2,2,11,48,1,0,1,0,1,3
17,7,14,7,0,5,2,12,2,0,0,0,82,2,0,0,38,0,1,1,2,4,62,0,0,1,0,18,21,1,1,0,0,1,16
12,5,11,5,0,4,1,9,3,0,0,0,52,1,1,2,26,1,1,1,1,2,50,0,2,0,0,18,68,3,2,0,0,1,6
14,6,10,6,2,5,2,10,2,0,0,0,61,0,0,1,26,2,1,0,3,3,52,0,0,2,2,19,2,0,3,1,0,0,10
14,5,11,5,0,4,1,10,2,0,1,1,64,2,0,0,29,1,2,2,2,2,55,0,1,2,2,19,4,0,0,0,0,1,9
14,3,10,3,0,2,0,10,2,0,0,0,37,2,0,1,27,2,7,1,2,3,45,6,0,2,2,15,55,0,2,2,0,0,0
17,5,13,6,0,3,1,12,0,0,1,0,60,0,3,2,34,0,0,1,1,3,51,0,2,0,0,14,1,2,3,0,0,1,9
10,2,7,4,3,2,1,8,1,0,0,2,44,2,1,0,19,1,5,3,3,4,32,5,2,1,1,11,61,3,1,3,6,1,12
5,2,8,2,3,2,1,5,3,0,2,1,43,0,1,1,15,1,7,2,1,1,34,2,1,0,1,15,60,2,3,0,0,1,9
14,4,10,5,2,3,1,10,2,0,0,1,60,1,0,1,28,1,2,2,0,3,50,0,2,1,1,16,1,3,3,3,0,0,11
21,5,11,5,2,4,1,14,0,0,3,0,57,1,3,0,35,0,3,2,0,4,57,0,2,2,0,18,72,2,2,0,0,1,5
13,5,10,5,3,3,1,10,3,0,0,0,54,1,3,0,25,1,8,0,1,2,44,4,2,2,1,15,70,2,1,0,4,0,10
14,5,9,4,1,4,1,10,1,0,1,1,59,2,2,1,25,1,8,2,3,1,54,0,1,0,1,20,1,1,1,1,0,0,9
12,3,9,3,3,1,0,10,3,1,1,0,33,1,3,0,22,2,3,1,3,1,33,6,2,1,2,9,50,3,2,1,3,1,5
9,5,12,6,0,3,1,8,3,0,2,0,58,2,1,0,26,2,1,0,3,3,49,0,2,2,0,17,73,2,2,0,0,1,10
10,5,15,6,3,3,1,8,0,0,0,3,61,2,0,0,31,0,0,1,2,3,61,0,1,2,2,21,1,2,1,0,0,3,6
11,4,8,4,0,3,1,8,0,0,0,0,56,0,1,1,22,0,0,0,1,1,45,0,1,0,2,17,71,3,0,1,0,0,10
20,7,6,6,0,5,1,13,0,0,3,0,52,0,0,0,25,1,1,3,0,4,49,1,2,0,0,18,68,3,2,3,0,2,8
5,1,6,1,1,1,0,6,2,1,0,0,16,0,2,2,12,1,7,3,1,0,21,7,2,2,1,9,34,3,3,1,2,0,0
10,6,12,5,0,4,1,8,1,1,2,0,63,2,0,2,27,1,6,0,3,3,50,2,2,0,1,18,4,2,3,1,0,1,11
7,5,10,4,2,3,1,6,2,0,2,1,52,2,0,1,18,0,6,2,3,1,43,0,2,2,0,18,68,3,2,1,0,0,10
17,2,6,5,0,1,0,13,3,8,3,3,29,2,1,0,22,0,8,3,2,2,35,7,1,1,1,12,46,3,3,3,5,0,0
19,4,11,4,0,3,1,13,3,0,1,1,59,1,0,0,32,1,5,0,2,2,52,3,0,0,1,16,74,1,1,3,4,3,9
13,4,10,4,0,3,1,10,0,0,0,0,47,1,2,2,24,0,5,1,3,4,41,0,0,0,1,14,63,0,0,1,0,0,8
10,4,9,4,1,3,1,9,1,0,1,1,51,2,1,2,22,1,3,0,3,2,45,1,1,0,1,17,67,2,3,2,0,0,8
12,3,8,4,2,2,1,9,2,0,0,2,32,2,0,2,20,0,6,0,3,2,30,0,1,2,2,9,49,0,3,1,0,0,6
12,5,11,5,0,3,1,10,2,0,0,1,50,2,0,0,27,2,0,0,3,3,48,0,2,2,1,17,66,3,3,0,0,1,6
21,5,9,5,2,4,1,14,0,2,3,0,62,1,3,0,33,0,0,0,3,2,53,0,0,1,2,17,3,1,3,0,0,0,10
19,5,10,5,1,3,1,13,1,0,1,0,65,0,1,1,33,1,3,2,1,3,53,0,2,0,2,15,5,2,2,0,0,1,12
10,2,9,3,0,2,1,8,0,0,0,0,47,1,1,0,20,0,0,2,3,0,36,0,2,2,1,14,63,3,2,1,0,1,11
11,5,10,5,0,3,1,9,0,0,0,1,49,1,0,1,23,1,6,0,3,3,42,0,2,0,1,14,66,2,2,1,0,1,9
1,0,0,0,2,0,0,2,0,0,0,1,5,1,0,1,0,0,7,3,3,1,0,8,0,1,2,0,64,0,1,0,1,1,6
13,5,16,6,2,4,1,10,2,0,0,0,67,2,2,1,37,1,0,0,3,3,57,0,0,0,0,15,7,0,3,0,0,3,10
17,5,12,5,3,3,1,13,1,0,1,1,63,1,2,0,32,0,1,0,2,2,58,0,0,0,0,19,3,0,3,2,0,1,9
11,2,8,3,0,1,0,9,0,0,0,1,23,2,2,1,20,0,8,2,3,1,30,1,0,2,1,10,41,0,0,2,0,0,0
13,4,11,4,0,3,1,10,3,0,1,1,57,0,0,0,28,2,1,1,1,1,56,0,0,1,2,19,72,0,0,0,0,1,6
16,5,14,5,2,3,1,11,2,0,1,1,65,0,1,0,35,2,1,1,0,2,60,0,0,2,1,18,5,1,1,0,0,1,7
0,0,3,0,0,0,0,1,3,0,2,1,0,1,1,1,1,2,7,0,1,3,0,8,2,2,1,0,0,3,1,1,0,0,0
11,5,13,5,1,4,1,9,2,0,0,0,66,0,1,1,29,2,3,1,0,3,54,1,1,1,2,19,6,1,2,1,0,3,13
13,6,15,6,0,4,1,10,0,0,0,0,65,1,0,1,34,0,8,1,0,3,59,0,1,2,1,19,5,2,2,2,0,1,10
15,6,15,6,2,4,1,11,2,0,0,1,68,2,2,1,38,0,8,0,3,3,67,4,1,2,2,20,8,3,1,3,0,3,7
5,1,6,3,1,1,0,5,3,0,2,0,23,1,1,0,12,1,5,3,2,1,24,5,1,2,1,9,41,3,2,1,2,1,3
12,5,15,5,3,4,1,9,3,1,0,0,61,1,3,0,33,1,3,2,3,4,53,1,1,2,0,16,1,3,1,0,8,3,9
11,5,10,5,1,4,1,9,1,0,0,1,60,2,0,0,24,0,0,2,3,3,50,0,0,2,1,19,1,0,2,0,0,1,11
18,4,9,5,0,3,1,12,1,0,1,2,56,1,0,1,29,0,4,2,0,1,47,0,2,0,2,14,72,2,3,1,0,1,10
13,6,12,6,2,4,1,9,2,0,2,1,68,2,1,0,28,1,6,1,3,3,54,0,2,0,0,18,8,2,0,0,0,1,13
22,5,12,5,0,3,1,15,1,0,3,2,54,1,2,1,36,0,1,3,2,3,51,8,1,2,0,13,70,1,2,0,0,1,6
15,4,9,4,0,3,1,10,1,4,0,1,56,0,3,0,28,0,6,0,0,0,56,2,1,2,1,19,72,2,3,1,4,0,5
13,1,4,2,1,1,0,9,2,0,1,1,22,1,0,1,15,1,7,0,0,2,27,5,2,2,0,10,40,2,2,1,4,0,2
18,6,12,6,3,4,1,13,3,0,1,1,70,1,3,0,35,1,1,2,1,4,61,0,1,0,0,19,9,2,0,0,0,0,11
6,3,8,4,0,2,1,6,2,0,2,0,42,0,2,1,17,1,5,3,0,3,37,5,0,0,0,15,59,1,2,3,1,1,8
8,4,9,4,1,3,1,7,2,0,2,1,47,2,1,1,18,2,6,2,2,1,41,1,1,2,0,16,63,2,2,1,0,0,8
11,3,11,3,0,2,1,8,2,0,2,2,53,0,3,0,25,2,8,0,1,1,42,0,1,1,1,14,69,1,1,0,1,1,10
11,2,8,3,0,2,1,9,1,0,0,1,44,1,0,2,19,0,4,2,3,0,37,0,1,2,1,14,61,1,3,0,0,3,8
18,5,12,5,0,4,1,12,0,0,0,2,57,2,3,0,33,0,2,2,2,2,54,0,1,2,1,16,72,0,1,1,0,1,6
13,5,10,6,0,3,1,10,2,0,0,0,52,1,1,0,27,2,8,3,2,3,50,6,2,2,1,17,68,2,0,2,0,0,6
8,4,11,4,3,3,1,7,1,0,2,0,51,1,3,2,22,0,5,2,3,3,43,1,1,0,1,16,67,2,2,1,2,1,10
11,2,6,2,0,1,0,8,0,0,1,3,26,1,1,0,15,0,7,2,2,3,32,1,2,1,0,14,44,2,2,0,0,0,0
13,4,11,5,1,3,1,10,1,2,0,0,58,2,1,0,27,0,1,2,3,2,46,0,2,0,1,15,73,2,3,1,0,1,11
14,6,13,5,2,5,1,11,2,0,0,0,66,2,0,0,32,1,5,1,2,3,62,2,0,0,2,21,6,2,1,0,0,1,9
13,6,9,7,3,4,1,9,1,0,0,0,56,0,0,0,24,0,4,2,0,3,48,0,1,2,1,17,72,1,3,0,0,0,9
7,1,6,1,2,1,0,6,2,0,0,3,19,1,2,1,14,1,7,2,2,4,25,1,2,2,2,10,37,3,3,0,0,1,0
10,3,7,3,1,2,1,8,2,0,0,1,43,0,2,1,17,2,4,1,1,0,39,0,1,2,0,16,59,1,2,1,0,0,7
8,5,10,5,0,4,1,8,1,0,2,1,62,1,1,2,21,0,8,1,3,3,47,2,1,0,0,18,3,2,0,3,0,1,14
15,5,12,5,2,3,1,11,0,0,0,1,53,1,2,0,29,0,4,3,2,3,50,2,1,0,2,16,69,3,2,1,0,1,7
25,6,13,7,2,4,1,17,0,0,3,1,71,0,0,1,40,0,4,1,1,3,67,0,0,0,1,19,10,2,1,2,0,1,8
22,7,12,7,1,5,2,16,0,0,3,0,69,0,2,1,38,0,0,0,0,3,60,0,1,2,1,17,9,3,3,1,0,0,11
10,2,6,2,0,1,0,8,2,0,0,0,20,2,2,1,16,2,5,1,2,0,28,2,0,0,1,11,38,0,2,1,0,0,0
4,1,5,1,0,0,0,5,0,0,1,1,0,1,1,0,8,0,5,1,2,0,4,1,2,0,2,0,0,2,1,2,0,1,0
16,5,10,6,0,3,1,11,0,0,0,1,63,2,2,1,30,0,4,3,2,3,57,6,2,2,0,18,4,2,0,1,0,1,9
17,7,16,7,3,6,2,12,1,0,1,0,83,2,2,0,40,0,0,3,2,4,71,0,0,2,1,22,23,3,2,0,0,3,13
4,1,6,1,0,1,0,5,2,0,1,3,32,2,1,1,11,2,7,1,3,3,30,4,1,2,1,14,49,0,2,1,0,0,5
13,4,11,4,0,2,1,10,0,2,0,3,63,1,3,0,27,1,6,3,0,2,51,6,0,0,1,18,4,1,2,3,5,3,13
8,3,8,3,1,2,1,6,0,0,2,1,41,1,2,1,19,0,0,0,1,1,33,0,0,2,0,12,58,1,0,3,0,0,10
10,2,8,2,0,1,0,8,3,0,1,0,26,2,3,0,20,1,5,2,3,2,32,4,2,0,1,10,44,2,1,1,4,1,0
8,3,9,4,3,2,1,7,1,0,0,1,43,1,0,0,20,0,6,3,0,2,36,3,1,2,1,12,60,1,2,0,2,0,9
11,4,12,4,0,3,1,8,2,0,0,1,63,1,1,0,27,2,8,3,1,2,55,8,1,1,0,20,4,2,1,1,1,3,10
12,3,10,3,0,2,1,9,2,0,0,1,47,0,3,1,25,2,0,2,0,1,45,0,2,0,1,14,63,2,2,2,0,0,6
13,5,14,5,1,3,1,10,1,0,0,0,56,2,0,0,33,0,1,1,3,3,54,0,1,2,2,18,72,3,3,0,0,1,6
12,4,9,3,2,3,1,9,2,0,0,1,47,1,0,2,23,1,6,2,3,0,42,0,1,2,0,15,63,3,0,1,0,0,8
12,3,10,3,2,2,1,10,0,0,0,0,50,0,1,1,25,1,5,2,0,2,40,1,0,0,1,12,66,1,2,1,0,1,10
13,6,14,6,0,4,1,10,0,0,0,1,68,1,1,0,34,0,4,2,3,4,56,0,0,1,1,17,8,0,3,2,0,1,12
12,6,12,6,1,3,1,10,2,0,0,1,58,0,1,1,29,2,2,2,1,3,53,0,2,1,1,19,74,2,0,2,0,1,7
10,3,8,4,0,2,1,7,0,0,2,1,49,0,3,0,21,0,2,0,0,1,39,0,2,2,1,15,66,3,0,0,0,0,10
16,3,9,3,0,2,1,11,2,0,1,0,54,2,2,1,26,2,0,2,3,0,43,0,2,2,0,14,70,3,3,1,0,0,10
13,3,7,3,1,2,0,9,2,0,0,0,29,1,2,1,22,2,0,2,2,0,36,0,2,0,0,12,47,3,2,2,0,0,0
6,1,5,2,0,1,0,6,2,0,0,1,19,2,1,1,9,0,7,3,2,2,24,5,0,2,1,11,37,0,0,0,4,1,0
14,7,9,6,1,4,2,11,0,0,1,1,70,1,1,1,25,1,4,1,3,3,56,0,2,2,0,21,10,2,1,1,0,0,13
14,6,12,6,3,4,1,11,3,0,0,0,63,1,2,0,30,1,4,0,1,4,56,1,1,2,1,19,4,1,3,1,0,1,10
16,7,11,6,2,4,1,11,0,0,1,2,54,2,1,2,31,0,0,3,3,3,50,0,2,0,0,15,70,2,0,2,0,1,7
19,6,10,6,1,5,2,14,2,0,1,0,73,1,0,1,32,2,0,3,3,3,60,0,2,0,1,19,13,2,2,1,0,0,13
12,4,12,4,2,3,1,9,2,0,2,0,53,0,2,1,28,1,6,0,0,1,46,0,2,0,0,13,69,3,1,0,0,1,9
16,5,10,5,2,4,1,11,2,0,0,1,61,2,1,0,28,2,3,2,2,2,57,1,1,2,0,20,2,3,2,3,0,1,7
13,6,10,6,2,3,1,10,0,0,0,1,49,2,2,1,26,0,0,1,2,4,49,0,0,2,2,17,66,0,2,0,0,0,5
5,1,6,1,0,1,0,5,3,0,1,0,15,2,1,0,11,1,7,0,2,1,21,3,0,0,2,8,34,1,0,0,2,1,0
12,3,10,3,1,2,1,10,1,0,1,1,51,0,0,1,25,0,3,1,1,1,39,1,1,2,0,12,68,3,1,0,0,1,10
14,4,10,5,2,2,1,10,0,0,0,0,52,1,0,0,27,0,5,1,2,4,44,4,1,0,1,13,68,0,0,0,0,0,9
15,7,11,7,0,4,1,10,3,0,0,1,65,0,0,1,28,1,8,0,1,4,57,1,2,0,1,21,6,2,0,2,0,0,10
18,6,12,6,2,5,2,13,2,0,1,1,74,1,3,1,34,1,4,2,0,3,58,0,1,2,0,18,14,3,1,1,0,1,15
18,4,10,4,0,3,1,13,2,0,1,3,66,1,1,0,30,2,6,3,1,1,57,6,1,0,2,20,6,2,1,1,0,1,11
14,5,10,5,0,3,1,11,2,0,0,2,47,1,3,1,26,1,0,2,1,3,42,0,1,2,1,14,63,3,1,0,0,0,8
13,4,11,4,0,2,1,10,2,0,1,1,52,0,3,1,28,2,0,2,1,1,44,0,2,0,1,13,68,2,0,0,0,0,9
4,2,8,2,3,2,1,5,3,0,2,0,31,1,1,2,13,1,5,2,1,1,28,2,2,2,2,11,48,2,1,1,0,1,6
8,0,0,1,2,0,0,7,2,0,0,1,5,0,1,0,3,2,7,3,0,0,10,7,1,2,2,6,64,0,0,0,4,0,0
14,0,0,6,0,0,0,10,3,1,2,1,8,1,0,1,10,2,8,3,0,4,3,7,1,0,0,0,22,0,1,0,6,0,6
6,3,7,3,3,2,1,6,1,4,2,0,42,1,1,1,12,1,5,0,1,3,30,8,2,1,1,13,59,3,0,3,6,0,12
18,5,12,5,0,3,1,13,3,0,1,0,65,2,0,1,34,1,3,1,3,3,57,6,1,1,1,18,6,3,1,0,2,0,10
15,5,9,5,0,3,1,11,0,0,1,0,46,1,1,1,25,0,1,0,1,3,43,0,1,2,2,15,62,2,1,3,0,0,6
10,3,7,3,0,2,0,9,0,0,0,0,24,0,3,1,17,0,3,2,1,1,31,0,2,2,1,11,41,3,0,0,0,0,0
17,7,11,7,0,6,2,12,0,0,0,1,81,0,3,1,31,0,0,1,1,3,65,0,1,2,0,23,20,2,3,2,0,0,15
14,5,12,6,0,4,1,11,3,0,1,1,65,2,0,1,29,2,3,2,2,4,59,0,1,2,1,22,6,0,0,0,0,1,9
15,5,10,5,0,3,1,11,0,0,0,0,47,2,3,1,25,1,1,3,2,2,45,1,2,2,0,15,63,3,2,0,4,0,6
8,3,12,3,2,3,1,7,0,0,0,1,50,2,1,1,23,0,3,3,2,1,42,4,1,2,0,15,66,3,3,0,0,3,9
12,4,12,4,0,3,1,9,2,0,0,0,58,1,3,0,29,1,2,3,0,1,51,4,1,1,0,18,74,3,0,0,6,1,9
23,5,10,6,0,3,1,15,1,0,1,1,58,0,0,1,34,0,2,0,1,3,52,0,0,0,1,16,73,1,1,1,0,0,10
11,2,8,2,0,2,0,8,3,0,0,3,36,2,2,0,20,1,5,1,3,0,44,2,2,2,1,17,52,3,0,3,0,1,0
18,3,12,3,0,2,1,13,2,0,3,1,54,1,1,2,34,1,3,2,3,0,49,0,2,1,2,13,70,2,2,0,0,1,9
18,4,10,4,2,2,0,14,2,0,3,2,36,0,3,0,30,0,5,2,0,3,44,1,2,2,1,12,52,3,2,1,4,1,0
10,5,10,5,0,4,1,8,3,0,2,3,71,2,3,1,24,0,1,0,3,2,59,0,1,1,2,24,10,3,1,1,0,0,12
4,3,8,3,0,2,1,5,1,1,2,3,38,1,3,1,14,0,3,2,3,1,34,0,1,0,2,14,55,3,3,0,1,0,7
13,4,6,6,3,3,1,10,1,0,0,1,50,1,1,2,20,1,6,3,3,2,41,3,2,1,0,15,66,3,2,0,2,2,10
